,species,dband,location,hab,abundance,m,COEF,abu.corr,species.fb,lwa_m,lwa_sd,lwb_m,lwb_sd,maxTL,maxDepth,length,biomass
979,Liopropoma mowbrayi,60,Curacao,deep,3,m,2.016114097,6.048342291,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,22.52748387
980,Liopropoma mowbrayi,60,Roatan,shallow,7,m,1.893617021,13.25531915,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,49.37038512
981,Liopropoma mowbrayi,70,Curacao,deep,7,m,2.085070543,14.5954938,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,54.36196156
982,Liopropoma mowbrayi,70,Roatan,shallow,21,m,2.656716418,55.79104478,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,207.7977404
983,Liopropoma mowbrayi,70,St. Eustatius,deep,1,m,5.971062422,5.971062422,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,22.23964946
984,Liopropoma mowbrayi,80,Bonaire,deep,5,m,1.181725224,5.90862612,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,22.00710099
985,Liopropoma mowbrayi,80,Curacao,deep,13,m,1.181725224,15.36242791,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,57.21846256
986,Liopropoma mowbrayi,80,Roatan,shallow,3,m,2.472222222,7.416666666,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,27.62390596
987,Liopropoma mowbrayi,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,14.03540622
988,Liopropoma mowbrayi,90,Bonaire,deep,1,m,1.187769118,1.187769118,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,4.423931113
989,Liopropoma mowbrayi,90,Curacao,deep,24,m,1.187769118,28.50645883,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,106.1743467
990,Liopropoma mowbrayi,90,Roatan,shallow,30,m,2.966666667,89.00000001,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,331.4868716
991,Liopropoma mowbrayi,90,St. Eustatius,deep,1,m,1,1,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,3.724571591
992,Liopropoma mowbrayi,100,Curacao,deep,31,m,1.379236425,42.75632918,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,159.249009
993,Liopropoma mowbrayi,100,Roatan,shallow,10,m,1.483333333,14.83333333,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,55.24781191
994,Liopropoma mowbrayi,100,St. Eustatius,deep,11,m,1.546301253,17.00931378,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,63.35240689
995,Liopropoma mowbrayi,110,Curacao,deep,27,m,1.161185714,31.35201428,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,116.7728217
996,Liopropoma mowbrayi,110,Roatan,shallow,13,m,1.934782609,25.15217392,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,93.68107241
997,Liopropoma mowbrayi,110,St. Eustatius,deep,15,m,1.300675371,19.51013057,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,72.66687803
998,Liopropoma mowbrayi,120,Curacao,deep,3,m,1.127104229,3.381312687,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,12.59394117
999,Liopropoma mowbrayi,120,Roatan,shallow,12,m,2.170731707,26.04878048,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,97.02054776
1000,Liopropoma mowbrayi,120,St. Eustatius,deep,8,m,3.838426787,30.7074143,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,114.3719629
1001,Liopropoma mowbrayi,130,Curacao,deep,2,m,1.303308391,2.606616782,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,9.708530814
1002,Liopropoma mowbrayi,130,Roatan,shallow,7,m,2.542857143,17.8,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,66.29737431
1003,Liopropoma mowbrayi,130,St. Eustatius,deep,4,m,3.42437174,13.69748696,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,51.01727079
1004,Liopropoma mowbrayi,140,Roatan,shallow,1,m,1.893617021,1.893617021,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,7.05291216
1005,Liopropoma mowbrayi,140,St. Eustatius,deep,4,m,5.143874644,20.57549858,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,76.63491746
1006,Liopropoma mowbrayi,150,Roatan,shallow,1,m,2.022727273,2.022727273,Liopropoma mowbrayi,0.01122,0.00677551,3.04,0.086734694,9,60,6.75,7.533792536
1007,Liopropoma olneyi,110,Bonaire,deep,3,m,1.161185714,3.483557142,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,10.5962158
1008,Liopropoma olneyi,110,Curacao,deep,6,m,1.161185714,6.967114284,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,21.19243161
1009,Liopropoma olneyi,120,Bonaire,deep,4,m,1.127104229,4.508416916,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,13.71361417
1010,Liopropoma olneyi,120,Curacao,deep,13,m,1.127104229,14.65235498,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,44.56924604
1011,Liopropoma olneyi,130,Bonaire,deep,4,m,1.303308391,5.213233564,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,15.85751163
1012,Liopropoma olneyi,130,Curacao,deep,8,m,1.303308391,10.42646713,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,31.71502325
1013,Liopropoma olneyi,140,Bonaire,deep,9,m,1.365335946,12.28802351,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,37.37746896
1014,Liopropoma olneyi,140,Curacao,deep,7,m,1.365335946,9.557351622,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,29.07136475
1015,Liopropoma olneyi,140,St. Eustatius,deep,1,m,5.143874644,5.143874644,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,15.64653702
1016,Liopropoma olneyi,150,Bonaire,deep,13,m,1.188927353,15.45605559,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,47.0139268
1017,Liopropoma olneyi,150,Curacao,deep,12,m,1.188927353,14.26712824,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,43.3974709
1018,Liopropoma olneyi,150,St. Eustatius,deep,4,m,3.366899767,13.46759907,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,40.96547875
1019,Liopropoma olneyi,160,Bonaire,deep,2,m,1.212877394,2.425754788,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,7.378613346
1020,Liopropoma olneyi,160,Curacao,deep,7,m,1.212877394,8.490141758,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,25.82514671
1021,Liopropoma olneyi,160,St. Eustatius,deep,7,m,4.342754059,30.39927841,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,92.46792896
1022,Liopropoma olneyi,170,Curacao,deep,5,m,1.172632844,5.86316422,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,17.83445795
1023,Liopropoma olneyi,170,Roatan,shallow,1,m,1.022988506,1.022988506,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,3.111706377
1024,Liopropoma olneyi,170,St. Eustatius,deep,3,m,3.76734481,11.30203443,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,34.3783067
1025,Liopropoma olneyi,180,Curacao,deep,12,m,1.724533239,20.69439887,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,62.94781667
1026,Liopropoma olneyi,180,St. Eustatius,deep,2,m,4.174566474,8.349132948,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,25.39622888
1027,Liopropoma olneyi,190,Curacao,deep,4,m,1.643187332,6.572749328,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,19.99286002
1028,Liopropoma olneyi,190,St. Eustatius,deep,2,m,3.571711177,7.143422354,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,21.72872204
1029,Liopropoma olneyi,200,St. Eustatius,deep,2,m,3.862032086,7.724064172,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,23.49490693
1030,Liopropoma olneyi,220,Curacao,deep,2,m,1.136560242,2.273120484,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,6.914333313
1031,Liopropoma olneyi,230,Roatan,shallow,1,m,1.589285714,1.589285714,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,4.83425812
1032,Liopropoma olneyi,250,Roatan,shallow,1,m,1.034883721,1.034883721,Liopropoma olneyi,0.01122,0.00677551,3.04,0.086734694,8.42,220,6.315,3.147889009
1033,Liopropoma santi,180,Curacao,deep,1,m,1.724533239,1.724533239,Liopropoma santi,0.01122,0.00677551,3.04,0.086734694,11.6,241,8.7,13.89322133
1034,Liopropoma santi,240,Curacao,deep,1,m,2.350351807,2.350351807,Liopropoma santi,0.01122,0.00677551,3.04,0.086734694,11.6,241,8.7,18.93495417
1035,Liopropoma santi,250,Roatan,shallow,1,m,1.034883721,1.034883721,Liopropoma santi,0.01122,0.00677551,3.04,0.086734694,11.6,241,8.7,8.337252225
1036,Liopropoma santi,260,Roatan,shallow,1,m,1.126582278,1.126582278,Liopropoma santi,0.01122,0.00677551,3.04,0.086734694,11.6,241,8.7,9.075996089
1037,Lipogramma barrettorum,130,Curacao,deep,2,m,1.303308391,2.606616782,Lipogramma barrettorum,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.369568034
1038,Lipogramma barrettorum,160,Curacao,deep,1,m,1.212877394,1.212877394,Lipogramma barrettorum,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.171962644
1039,Lipogramma evides,130,Curacao,deep,2,m,1.303308391,2.606616782,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.825122934
1040,Lipogramma evides,140,Bonaire,deep,5,m,1.365335946,6.82667973,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,2.160981256
1041,Lipogramma evides,150,Bonaire,deep,1,m,1.188927353,1.188927353,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.37635422
1042,Lipogramma evides,150,Curacao,deep,5,m,1.188927353,5.944636765,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,1.8817711
1043,Lipogramma evides,160,Bonaire,deep,1,m,1.212877394,1.212877394,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.383935591
1044,Lipogramma evides,160,Curacao,deep,5,m,1.212877394,6.06438697,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,1.919677953
1045,Lipogramma evides,170,Curacao,deep,11,m,1.172632844,12.89896128,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,4.083158235
1046,Lipogramma evides,180,Curacao,deep,9,m,1.724533239,15.52079915,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,4.913099394
1047,Lipogramma evides,180,Roatan,shallow,1,m,2.870967742,2.870967742,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.908803067
1048,Lipogramma evides,190,Curacao,deep,9,m,1.643187332,14.78868599,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,4.681349424
1049,Lipogramma evides,200,Curacao,deep,3,m,1.203301258,3.609903774,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,1.142712812
1050,Lipogramma evides,210,Curacao,deep,2,m,1.454078712,2.908157424,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.920575438
1051,Lipogramma evides,210,Roatan,shallow,1,m,2.119047619,2.119047619,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.670783216
1052,Lipogramma evides,230,Roatan,shallow,4,m,1.589285714,6.357142856,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,2.012349648
1053,Lipogramma evides,240,Curacao,deep,1,m,2.350351807,2.350351807,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.744002414
1054,Lipogramma evides,240,Roatan,shallow,3,m,1.711538462,5.134615386,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,1.625359332
1055,Lipogramma evides,240,St. Eustatius,deep,1,m,14.21653543,14.21653543,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,4.500235518
1056,Lipogramma evides,260,Curacao,deep,1,m,2.855374707,2.855374707,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.903867102
1057,Lipogramma flavescens,90,Roatan,shallow,2,m,2.966666667,5.933333334,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.309335923
1058,Lipogramma flavescens,210,Roatan,shallow,2,m,2.119047619,4.238095238,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.220954231
1059,Lipogramma flavescens,220,Roatan,shallow,1,m,1.854166667,1.854166667,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.096667476
1060,Lipogramma flavescens,230,Roatan,shallow,3,m,1.589285714,4.767857142,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.248573509
1061,Lipogramma flavescens,240,Roatan,shallow,1,m,1.711538462,1.711538462,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.089231516
1062,Lipogramma flavescens,260,Roatan,shallow,1,m,1.126582278,1.126582278,Lipogramma flavescens,0.01122,0.00677551,3.04,0.086734694,2.21,290,1.6575,0.058734669
1063,Lipogramma haberi,150,Curacao,deep,1,m,1.188927353,1.188927353,Lipogramma haberi,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.16856699
1064,Lipogramma haberi,180,Curacao,deep,1,m,1.724533239,1.724533239,Lipogramma haberi,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.244505584
1065,Lipogramma haberi,230,Curacao,deep,1,m,1.644295347,1.644295347,Lipogramma haberi,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.233129397
1066,Lipogramma idabeli,130,Roatan,shallow,3,m,2.542857143,7.628571429,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,2.414819579
1067,Lipogramma idabeli,160,Roatan,shallow,4,m,1.618181818,6.472727272,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,2.048937824
1068,Lipogramma klayi,60,Bonaire,deep,1,m,2.016114097,2.016114097,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.638199673
1069,Lipogramma klayi,60,Roatan,shallow,3,m,1.893617021,5.680851063,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,1.798269899
1070,Lipogramma klayi,70,Bonaire,deep,1,m,2.085070543,2.085070543,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.660027794
1071,Lipogramma klayi,70,Curacao,deep,10,m,2.085070543,20.85070543,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,6.600277938
1072,Lipogramma klayi,70,Roatan,shallow,41,m,2.656716418,108.9253731,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,34.48025965
1073,Lipogramma klayi,70,St. Eustatius,deep,1,m,5.971062422,5.971062422,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,1.890136125
1074,Lipogramma klayi,80,Bonaire,deep,2,m,1.181725224,2.363450448,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.748148781
1075,Lipogramma klayi,80,Curacao,deep,5,m,1.181725224,5.90862612,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,1.870371952
1076,Lipogramma klayi,80,Roatan,shallow,11,m,2.472222222,27.19444444,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,8.608384607
1077,Lipogramma klayi,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,1.192861802
1078,Lipogramma klayi,90,Bonaire,deep,2,m,1.187769118,2.375538236,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.751975163
1079,Lipogramma klayi,90,Curacao,deep,27,m,1.187769118,32.06976619,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,10.1516647
1080,Lipogramma klayi,90,Roatan,shallow,62,m,2.966666667,183.9333334,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,58.22398317
1081,Lipogramma klayi,90,St. Eustatius,deep,4,m,1,4,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,1.266197532
1082,Lipogramma klayi,100,Curacao,deep,5,m,1.379236425,6.896182125,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,2.182982196
1083,Lipogramma klayi,100,Roatan,shallow,9,m,1.483333333,13.35,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,4.225934261
1084,Lipogramma klayi,100,St. Eustatius,deep,18,m,1.546301253,27.83342255,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,8.810652734
1085,Lipogramma klayi,110,Bonaire,deep,1,m,1.161185714,1.161185714,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.367572621
1086,Lipogramma klayi,110,Curacao,deep,2,m,1.161185714,2.322371428,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.735145242
1087,Lipogramma klayi,110,Roatan,shallow,4,m,1.934782609,7.739130436,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,2.449816964
1088,Lipogramma klayi,110,St. Eustatius,deep,15,m,1.300675371,19.51013057,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,6.175919791
1089,Lipogramma klayi,120,Roatan,shallow,4,m,2.170731707,8.682926828,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,2.748575129
1090,Lipogramma klayi,120,St. Eustatius,deep,10,m,3.838426787,38.38426787,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,12.15051631
1091,Lipogramma klayi,140,Roatan,shallow,1,m,1.893617021,1.893617021,Lipogramma klayi,0.01122,0.00677551,3.04,0.086734694,4,145,3,0.5994233
1092,Lipogramma levinsoni,90,Curacao,deep,2,m,1.187769118,2.375538236,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.336805549
1093,Lipogramma levinsoni,100,Bonaire,deep,3,m,1.379236425,4.137709275,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.586647448
1094,Lipogramma levinsoni,100,Curacao,deep,1,m,1.379236425,1.379236425,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.195549149
1095,Lipogramma levinsoni,110,Bonaire,deep,2,m,1.161185714,2.322371428,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.32926752
1096,Lipogramma levinsoni,110,Curacao,deep,4,m,1.161185714,4.644742856,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.65853504
1097,Lipogramma levinsoni,120,Bonaire,deep,9,m,1.127104229,10.14393806,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,1.438214959
1098,Lipogramma levinsoni,120,Curacao,deep,3,m,1.127104229,3.381312687,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.479404986
1099,Lipogramma levinsoni,120,Roatan,shallow,1,m,2.170731707,2.170731707,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.307767929
1100,Lipogramma levinsoni,130,Bonaire,deep,13,m,1.303308391,16.94300908,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,2.402192223
1101,Lipogramma levinsoni,130,Curacao,deep,11,m,1.303308391,14.3363923,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,2.032624188
1102,Lipogramma levinsoni,130,St. Eustatius,deep,2,m,3.42437174,6.84874348,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.971019861
1103,Lipogramma levinsoni,140,Bonaire,deep,3,m,1.365335946,4.096007838,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.580734988
1104,Lipogramma levinsoni,140,Curacao,deep,3,m,1.365335946,4.096007838,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.580734988
1105,Lipogramma levinsoni,140,Roatan,shallow,1,m,1.893617021,1.893617021,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.268478407
1106,Lipogramma levinsoni,150,Bonaire,deep,1,m,1.188927353,1.188927353,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.16856699
1107,Lipogramma levinsoni,150,Curacao,deep,1,m,1.188927353,1.188927353,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.16856699
1108,Lipogramma levinsoni,160,St. Eustatius,deep,2,m,4.342754059,8.685508118,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,1.231437695
1109,Lipogramma levinsoni,170,St. Eustatius,deep,2,m,3.76734481,7.53468962,Lipogramma levinsoni,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,1.068273806
1110,Lipogramma regium,100,St. Eustatius,deep,2,m,1.546301253,3.092602506,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.978961415
1111,Lipogramma regium,110,St. Eustatius,deep,2,m,1.300675371,2.601350742,Lipogramma evides,0.01122,0.00677551,3.04,0.086734694,4,365,3,0.823455972
1112,Lipogramma schrieri,170,Curacao,deep,3,m,1.172632844,3.517898532,Lipogramma schrieri,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.498770227
1113,Lipogramma schrieri,180,Curacao,deep,1,m,1.724533239,1.724533239,Lipogramma schrieri,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.244505584
1114,Lipogramma schrieri,190,Curacao,deep,1,m,1.643187332,1.643187332,Lipogramma schrieri,0.01122,0.00677551,3.04,0.086734694,3.07125,365,2.3034375,0.232972302
1115,Lipogramma trilineata,90,St. Eustatius,deep,1,m,1,1,Lipogramma trilineata,0.01122,0.00677551,3.04,0.086734694,3.5,95,2.625,0.210933691
1116,Lipogramma trilineata,100,St. Eustatius,deep,3,m,1.546301253,4.638903759,Lipogramma trilineata,0.01122,0.00677551,3.04,0.086734694,3.5,95,2.625,0.978501093
